X,ID,MY,PH,TH
2.167348839,6.93E-05,0.010652814,0.000331137,0.001546118
2.165823448,0.001026397,0.013446373,0.001124384,0.005330323
2.164298057,0.001113363,0.031865382,0.001000189,0.008285375
2.162772666,0.001002673,0.060185939,0.000968016,0.01351149
2.161247275,0.007650837,0.122972899,0.012019323,0.068952182
2.159721884,0.012221498,0.877398282,0.009915235,0.267618452
2.158196493,0.007617876,1.587616697,0.002976567,0.231592228
2.156671102,0.001500753,0.960183025,-0.000209549,0.07256338
2.155145711,-0.000527954,0.268138572,-0.000689675,0.009026002
2.15362032,-0.000945333,0.072527226,-0.000677537,0.002723373
2.152094929,-0.000663691,0.028247335,-0.000509732,0.002250105
2.150569538,-9.40E-05,0.015908695,0.000120846,0.002017803
2.149044147,-1.96E-05,0.008927322,-0.000108723,0.000790195
2.147518756,-0.000707275,0.007155822,-0.000573584,-0.000213974
2.145993365,-0.000815398,0.00468228,-0.00065458,-0.000723963
2.144467974,-0.00095987,0.002215017,-0.000588407,-0.00065696
2.142942582,-0.001223556,0.000950904,-0.000995954,-0.00089829
2.141417191,-0.001553347,0.000624185,-0.001328876,-0.001312647
2.1398918,-0.001637065,0.000733181,-0.001425528,-0.001592952
2.138366409,-0.001584738,0.000591259,-0.001328635,-0.001509609
2.136841018,-0.001381255,0.000123886,-0.001102248,-0.00127466
2.135315627,-0.001196947,-7.09E-05,-0.000972406,-0.001067831
2.133790236,-0.001110223,0.000327051,-0.000934039,-0.000966549
2.132264845,-0.001163839,0.001175871,-0.000962085,-0.000785143
2.130739454,-0.000878455,0.003571588,-0.000751547,0.00138441
2.129214063,-0.000747876,0.024548287,-0.000671093,0.004379627
2.127688672,-0.000772753,0.047040986,-0.00054346,0.00376592
2.126163281,-0.000729139,0.015061246,-0.00039193,0.001232983
2.12463789,-0.000329916,0.005341179,-8.15E-05,0.000169955
2.123112499,0.000126361,0.002029565,0.000103796,8.38E-05
2.121587108,0.000202776,0.001404498,0.000344675,0.000136714
2.120061717,0.000262973,0.000937977,0.000363701,0.000330461
2.118536326,0.000216795,0.000909935,0.000381071,0.000257665
2.117010935,0.000182878,0.000839207,0.000455624,0.000211918
2.115485544,0.000124062,0.00056458,0.000167393,-7.08E-06
2.113960153,7.05E-05,0.00039372,0.000286659,-3.22E-05
2.112434762,7.87E-05,0.000369105,0.00027145,0.000198582
2.110909371,0.000202325,0.000450652,0.000381337,2.15E-05
2.10938398,6.11E-05,0.000528642,0.000144146,-0.000108135
2.107858589,-0.000106624,0.000455421,4.84E-05,-0.000360675
2.106333198,-0.000360898,7.97E-05,-0.000185668,-0.000548054
2.104807806,-0.000546648,-0.000209124,-0.000375436,-0.000710202
2.103282415,-0.000318714,-0.00020216,3.00E-05,-0.000480528
2.101757024,9.63E-05,0.000138711,0.000380183,-6.63E-05
2.100231633,-6.18E-05,0.000545344,0.000376172,-6.23E-05
2.098706242,-4.93E-05,0.000768933,-2.24E-05,1.36E-06
2.097180851,0.000146473,0.001248146,0.000449434,0.000160533
2.09565546,0.000416488,0.001193211,0.000629758,0.000497811
2.094130069,0.000217878,0.001107701,0.000369988,7.96E-05
2.092604678,-0.000301371,0.000259038,-0.00023817,-0.000568089
2.091079287,-0.000805114,-0.000344149,-0.000675385,-0.001066443
2.089553896,-0.000997439,-0.000687181,-0.000894272,-0.001283218
2.088028505,-0.000917673,-0.00069818,-0.00066487,-0.001230677
2.086503114,-0.000424359,-0.000576156,-0.000262255,-0.00093066
2.084977723,0.001099938,-0.0001823,-2.04E-05,-0.000299809
2.083452332,0.001275783,0.000147635,-7.37E-05,-0.000246029
2.081926941,0.000540499,0.000665005,9.27E-05,-7.76E-05
2.08040155,0.000334148,0.000849507,0.000307038,5.32E-05
2.078876159,0.000235768,0.000582591,0.000379605,2.22E-05
2.077350768,0.000301535,0.000363571,0.000335609,2.67E-05
2.075825377,0.000285547,0.00052383,0.000337236,5.39E-05
2.074299986,0.000669565,0.000626669,0.000919185,0.000496049
2.072774595,0.001577937,0.001519512,0.001837319,0.001588254
2.071249204,0.002375515,0.002556042,0.002685045,0.002194723
2.069723813,0.002769614,0.003231441,0.002601465,0.002334563
2.068198422,0.00257869,0.002861633,0.002354655,0.002232513
2.06667303,0.002370839,0.002575728,0.002402672,0.00235482
2.065147639,0.002681151,0.002797259,0.002690202,0.002575182
2.063622248,0.002999913,0.003285981,0.00323679,0.003153615
2.062096857,0.003771689,0.003942805,0.003938543,0.004187828
2.060571466,0.005565398,0.005072127,0.005820431,0.006330436
2.059046075,0.010264913,0.007775575,0.010875777,0.012730725
2.057520684,0.019576161,0.014654688,0.020095904,0.022588116
2.055995293,0.028697008,0.02448106,0.027505039,0.030662668
2.054469902,0.032081384,0.030878149,0.029187142,0.031999975
2.052944511,0.028307599,0.030328742,0.024590442,0.026668565
2.05141912,0.021668322,0.024132693,0.018744592,0.020289446
2.049893729,0.017402712,0.018632275,0.015712473,0.017126987
2.048368338,0.017054438,0.016594886,0.01619022,0.018152304
2.046842947,0.020919416,0.018409507,0.020910282,0.02414651
2.045317556,0.033246671,0.025905226,0.034255491,0.040736168
2.043792165,0.058092913,0.044186542,0.058774227,0.067939772
2.042266774,0.083019806,0.07087599,0.079815336,0.090332692
2.040741383,0.093382208,0.089293164,0.085266232,0.094451283
2.039215992,0.083249091,0.088294188,0.07242163,0.079185565
2.037690601,0.061457165,0.070365911,0.051586532,0.056694895
2.03616521,0.042891325,0.049178373,0.036884411,0.040820768
2.034639819,0.034827483,0.036947992,0.03190776,0.035702438
2.033114428,0.035807233,0.035053179,0.034641534,0.039679109
2.031589037,0.04542644,0.043024374,0.045094202,0.053624466
2.030063646,0.066142845,0.061396061,0.065762436,0.078296981
2.028538254,0.092478458,0.085782202,0.089562009,0.10225032
2.027012863,0.106647936,0.103704564,0.098226817,0.109919267
2.025487472,0.098908088,0.104148374,0.087208931,0.096113531
2.023962081,0.076508885,0.086852861,0.065138194,0.071562035
2.02243669,0.054931773,0.062802096,0.047310761,0.053323811
2.020911299,0.046225349,0.048257392,0.042575128,0.049203545
2.019385908,0.050021226,0.047550281,0.048423844,0.057306185
2.017860517,0.062634046,0.057631872,0.06153067,0.074350621
2.016335126,0.085566633,0.075459617,0.084374824,0.104523419
2.014809735,0.121749152,0.106623098,0.119118345,0.143072268
2.013284344,0.146679768,0.142342958,0.137503062,0.159930384
2.011758953,0.14370199,0.152437184,0.130062052,0.149900924
2.010233562,0.127904297,0.137672247,0.115077064,0.133921203
2.008708171,0.118381855,0.123678578,0.109042796,0.128854002
2.00718278,0.124113183,0.12226356,0.117669413,0.142402931
2.005657389,0.148639145,0.138740397,0.144129847,0.17687796
2.004131998,0.191104562,0.175420567,0.185437989,0.229125974
2.002606607,0.243756083,0.227443408,0.2333228,0.286192559
2.001081216,0.284714935,0.279935754,0.266553638,0.319163701
1.999555825,0.28658351,0.303102861,0.260267746,0.305011828
1.998030434,0.250618419,0.279494756,0.222558709,0.258633991
1.996505043,0.207155101,0.231493461,0.184216609,0.216056914
1.994979652,0.182794993,0.195061375,0.167049953,0.198265888
1.993454261,0.183495447,0.184546161,0.1722969,0.208219454
1.99192887,0.206177962,0.198787657,0.196177289,0.239427687
1.990403478,0.240365461,0.231596123,0.227334964,0.276596185
1.988878087,0.264075857,0.265731436,0.245105881,0.292677701
1.987352696,0.259392659,0.274673042,0.234845112,0.279269753
1.985827305,0.23570048,0.256137745,0.211421849,0.245862635
1.984301914,0.192960002,0.220853401,0.169025162,0.193705394
1.982776523,0.143783494,0.169263759,0.124680732,0.143560475
1.981251132,0.10979017,0.123915859,0.097627943,0.11415311
1.979725741,0.097296793,0.102013363,0.089842338,0.107600763
1.97820035,0.101978403,0.100285656,0.096403556,0.116715964
1.976674959,0.111892873,0.111027065,0.104713618,0.125705837
1.975149568,0.114318608,0.118423562,0.104699736,0.124296136
1.973624177,0.106286306,0.114512524,0.095609152,0.110662437
1.972098786,0.085493325,0.098924242,0.074729691,0.084517102
1.970573395,0.060278463,0.072768536,0.051332578,0.058008515
1.969048004,0.039942984,0.048133449,0.034315496,0.038451845
1.967522613,0.026573597,0.032041488,0.023195018,0.026134568
1.965997222,0.018863752,0.021562437,0.016862819,0.018961323
1.964471831,0.014643721,0.016093447,0.013630554,0.015348002
1.96294644,0.012565513,0.013138831,0.012192697,0.013626339
1.961421049,0.012018517,0.012081853,0.011869486,0.013276023
1.959895658,0.01256453,0.012103462,0.012683234,0.014155444
1.958370267,0.013526005,0.012984839,0.013343323,0.014959921
1.956844876,0.013700804,0.013540349,0.013052909,0.014666917
1.955319485,0.012069306,0.01292366,0.011409248,0.01259626
1.953794094,0.009476146,0.010481101,0.008530251,0.009362411
1.952268702,0.006774199,0.007498785,0.006212192,0.006665986
1.950743311,0.00484694,0.005261992,0.004788643,0.004926163
1.94921792,0.00410436,0.003963981,0.004269997,0.004365068
1.947692529,0.003912415,0.00356026,0.004185535,0.004343392
1.946167138,0.004021517,0.003499147,0.004114343,0.004214473
1.944641747,0.003540407,0.003425192,0.003455009,0.003677147
1.943116356,0.002997577,0.002932981,0.00291173,0.002781337
1.941590965,0.002061987,0.002031089,0.002026797,0.001872373
1.940065574,0.00110765,0.001016386,0.001189179,0.000965119
1.938540183,0.000396127,0.000234351,0.000579597,0.000286244
1.937014792,-4.16E-05,-0.000248686,0.000247844,-8.45E-05
1.935489401,-0.000345889,-0.000583573,7.97E-07,-0.000471966
1.93396401,-0.000609424,-0.000797383,-0.000279936,-0.00064129
1.932438619,-0.000782101,-0.001100201,-0.000445305,-0.000840443
1.930913228,-0.000807442,-0.001159278,-0.000583181,-0.000955191
1.929387837,-0.000903467,-0.001277448,-0.00059993,-0.00092516
1.927862446,-0.000915382,-0.001281362,-0.000604859,-0.001155965
1.926337055,-0.001109421,-0.001370381,-0.00074963,-0.001336269
1.924811664,-0.001188799,-0.001519365,-0.00097962,-0.001510252
1.923286273,-0.001315512,-0.001635432,-0.00090878,-0.00160851
1.921760882,-0.001349201,-0.001735076,-0.001087714,-0.001672551
1.920235491,-0.001455555,-0.001849158,-0.001179916,-0.001884954
1.9187101,-0.001496197,-0.001990374,-0.001168061,-0.001912065
1.917184709,-0.001514392,-0.00186106,-0.001034369,-0.001794858
1.915659318,-0.001251474,-0.00183434,-0.000978571,-0.001635966
1.914133926,-0.001241457,-0.001691964,-0.001001742,-0.001585038
1.912608535,-0.001400096,-0.001684948,-0.001111828,-0.001738972
1.911083144,-0.001435598,-0.001904873,-0.001153809,-0.001932351
1.909557753,-0.001516189,-0.001981448,-0.001290517,-0.001955107
1.908032362,-0.001684963,-0.001954366,-0.001331896,-0.002127573
1.906506971,-0.001655468,-0.002024745,-0.001332227,-0.001994759
1.90498158,-0.001555847,-0.002131039,-0.001407357,-0.002091028
1.903456189,-0.001595293,-0.001984009,-0.001318366,-0.002023818
1.901930798,-0.001370368,-0.001870813,-0.001090419,-0.001812905
1.900405407,-0.001324013,-0.00177743,-0.001018272,-0.001653499
1.898880016,-0.001408743,-0.001775364,-0.001064506,-0.00172822
1.897354625,-0.00136679,-0.001825569,-0.001137377,-0.001807758
1.895829234,-0.001622146,-0.001769855,-0.00118627,-0.001842136
1.894303843,-0.001658181,-0.00213795,-0.001285395,-0.001897094
1.892778452,-0.001566548,-0.002073632,-0.001210666,-0.001955663
1.891253061,-0.001564065,-0.002126683,-0.001236078,-0.001935136
1.88972767,-0.001390687,-0.001955557,-0.001189327,-0.001691727
1.888202279,-0.001184322,-0.001823832,-0.000929502,-0.001660783
1.886676888,-0.001098656,-0.00161147,-0.000932648,-0.001564354
1.885151497,-0.001149469,-0.001576317,-0.000915237,-0.001581223
1.883626106,-0.001190408,-0.001790303,-0.000883946,-0.001659759
1.882100715,-0.001224341,-0.001810873,-0.001028776,-0.001763677
1.880575324,-0.001149486,-0.001672989,-0.000883491,-0.001586872
1.879049933,-0.001149221,-0.001580818,-0.00087218,-0.001469595
1.877524542,-0.000951601,-0.001441986,-0.000663241,-0.001233383
1.875999151,-0.000696089,-0.001140217,-0.000424731,-0.000965512
1.874473759,-0.000435309,-0.000907246,-0.000186318,-0.000821153
1.872948368,-0.000365292,-0.000737747,-0.000111054,-0.000828815
1.871422977,-0.000465715,-0.000975602,-0.000273728,-0.000819807
1.869897586,-0.000734167,-0.00090989,-0.000381395,-0.0011832
1.868372195,-0.000884145,-0.00123854,-0.000661953,-0.001320214
1.866846804,-0.0008383,-0.001261798,-0.000634689,-0.001161599
1.865321413,-0.00074908,-0.001176705,-0.00042018,-0.001086909
1.863796022,-0.000590811,-0.001059305,-0.000355391,-0.000918637
1.862270631,-0.000398924,-0.000943194,-0.000272696,-0.000891632
1.86074524,-0.000458951,-0.00078302,-0.000273925,-0.000891785
1.859219849,-0.000520261,-0.000763823,-0.000108698,-0.000878554
1.857694458,-0.000681984,-0.000931899,-0.00037812,-0.001070223
1.856169067,-0.001007597,-0.001145425,-0.000657749,-0.001381731
1.854643676,-0.001207144,-0.001461115,-0.000829687,-0.001704518
1.853118285,-0.001330913,-0.0016766,-0.00087263,-0.00185961
1.851592894,-0.001354149,-0.001692979,-0.000864611,-0.001866365
1.850067503,-0.001169056,-0.001696657,-0.000788532,-0.001757447
1.848542112,-0.00108941,-0.001607425,-0.000749218,-0.001575457
1.847016721,-0.00117028,-0.001564483,-0.00060633,-0.001676767
1.84549133,-0.001328274,-0.001562466,-0.000851108,-0.001785287
1.843965939,-0.00143045,-0.001827133,-0.000900616,-0.001891408
1.842440548,-0.001413964,-0.001903466,-0.000991562,-0.002028551
1.840915157,-0.001463235,-0.001951005,-0.00110524,-0.002037746
1.839389766,-0.001529579,-0.001873281,-0.001054938,-0.001977647
1.837864375,-0.001514569,-0.001936648,-0.001075629,-0.002259388
1.836338983,-0.00157911,-0.002039647,-0.001103937,-0.002129829
1.834813592,-0.001539522,-0.002110189,-0.001087972,-0.002159237
1.833288201,-0.001571009,-0.002016456,-0.001151798,-0.002202814
1.83176281,-0.001549631,-0.002020802,-0.001204002,-0.002195369
1.830237419,-0.001616722,-0.002048693,-0.001204808,-0.002200711
1.828712028,-0.001645582,-0.00195091,-0.001093578,-0.002149324
1.827186637,-0.001724448,-0.001961646,-0.001021505,-0.002257993
1.825661246,-0.001627916,-0.002021597,-0.001259898,-0.002269399
1.824135855,-0.001684593,-0.001975237,-0.001202723,-0.00224256
1.822610464,-0.001683792,-0.002002063,-0.001053793,-0.002080523
1.821085073,-0.001522513,-0.001871325,-0.000983801,-0.002034554
1.819559682,-0.001524916,-0.001826557,-0.001016364,-0.002143314
1.818034291,-0.001614311,-0.001972069,-0.001100479,-0.002192943
1.8165089,-0.001705226,-0.001890295,-0.001098565,-0.002156726
1.814983509,-0.001470607,-0.001931962,-0.001052744,-0.002078885
1.813458118,-0.001450337,-0.002013873,-0.000970912,-0.00203506
1.811932727,-0.001549323,-0.002023557,-0.00104619,-0.002151438
1.810407336,-0.001477238,-0.001890709,-0.001094093,-0.002060401
1.808881945,-0.001457912,-0.001816739,-0.001119141,-0.00196848
1.807356554,-0.001429497,-0.001910896,-0.000922505,-0.002104103
1.805831163,-0.001384738,-0.001896555,-0.00111307,-0.002165775
1.804305772,-0.001367598,-0.002076407,-0.00095059,-0.002083684
1.802780381,-0.001472275,-0.001907658,-0.000914441,-0.001954577
1.80125499,-0.001311891,-0.001899274,-0.000911537,-0.001918015
1.799729599,-0.001411537,-0.001874279,-0.000900395,-0.0019846
1.798204207,-0.001267008,-0.001875519,-0.000983377,-0.002061866
1.796678816,-0.001290738,-0.001798438,-0.000886466,-0.00201657
1.795153425,-0.001378746,-0.001871428,-0.000896522,-0.001918824
1.793628034,-0.001308321,-0.001903827,-0.000782658,-0.002028717
1.792102643,-0.001370023,-0.001821327,-0.00081287,-0.00204509
1.790577252,-0.001313108,-0.001824744,-0.000712535,-0.00192282
1.789051861,-0.001111706,-0.001800049,-0.000643732,-0.001880513
1.78752647,-0.001188712,-0.00175786,-0.000663635,-0.001874873
1.786001079,-0.000992167,-0.001730878,-0.000594018,-0.001820571
1.784475688,-0.00101344,-0.001695117,-0.00073164,-0.001805938
1.782950297,-0.001063142,-0.001703097,-0.000603954,-0.001791285
1.781424906,-0.000991986,-0.001761079,-0.000597873,-0.001827924
1.779899515,-0.000931133,-0.001694149,-0.000462266,-0.001783771
1.778374124,-0.000883451,-0.001685225,-0.000447372,-0.001727385
1.776848733,-0.000893431,-0.001727872,-0.000312265,-0.001730435
1.775323342,-0.000944451,-0.001761867,-0.000358967,-0.001739932
1.773797951,-0.000814194,-0.001725887,-0.000199021,-0.001737379
1.77227256,-0.000844615,-0.001491422,-0.000348812,-0.001757851
1.770747169,-0.000757567,-0.001591314,-0.00038215,-0.001751395
1.769221778,-0.00082883,-0.001634353,-0.000223303,-0.001657517
1.767696387,-0.000716586,-0.001528377,-0.000114816,-0.001554131
1.766170996,-0.000639711,-0.001547263,4.72E-07,-0.00154133
1.764645605,-0.000541604,-0.001336384,3.63E-05,-0.001442933
1.763120214,-0.000457358,-0.001212941,0.000141795,-0.001408306
1.761594823,-0.000296379,-0.001119887,0.000315008,-0.001338884
1.760069431,-0.000266276,-0.001053403,0.000333512,-0.001269392
1.75854404,-0.000193391,-0.001115392,0.00049434,-0.00113721
1.757018649,-0.000200545,-0.000992979,0.000754928,-0.001170138
1.755493258,-0.000109882,-0.000708688,0.000794292,-0.001157774
1.753967867,-9.83E-05,-0.000854405,0.000699755,-0.001034356
1.752442476,9.54E-05,-0.000778591,0.000773415,-0.000882849
1.750917085,0.000161742,-0.000666294,0.000979339,-0.000946522
1.749391694,0.000247027,-0.000481982,0.001205518,-0.000824631
1.747866303,0.000286187,-0.000318295,0.001423649,-0.000839614
1.746340912,0.000614954,4.98E-05,0.002099563,-0.000651969
1.744815521,0.000742049,0.000530723,0.002934612,-0.00047499
1.74329013,0.000735264,0.001207468,0.003012674,-0.000345863
1.741764739,0.000997681,0.001166781,0.002665059,-0.000109663
1.740239348,0.00122199,0.000849007,0.002457595,-7.80E-05
1.738713957,0.00125675,0.000662916,0.002445074,-1.95E-05
1.737188566,0.001218935,0.000756463,0.0027268,2.84E-05
1.735663175,0.001398684,0.001096738,0.003178442,3.27E-05
1.734137784,0.00152258,0.001929023,0.004705194,0.000275661
1.732612393,0.0016484,0.003552621,0.006802009,0.000504441
1.731087002,0.001864725,0.005065788,0.007103897,0.000636162
1.729561611,0.001940024,0.004551877,0.005461524,0.000727092
1.72803622,0.002053128,0.003066348,0.004264034,0.001017771
1.726510829,0.002331527,0.002409028,0.004165379,0.001024671
1.724985438,0.002456758,0.002382945,0.004359433,0.001021365
1.723460047,0.002407542,0.002575614,0.004920626,0.001002345
1.721934655,0.002537338,0.003437383,0.006694783,0.001154172
1.720409264,0.002750203,0.005711409,0.009631497,0.001267058
1.718883873,0.002862491,0.007628559,0.009706219,0.001208377
1.717358482,0.002985351,0.006735754,0.007445344,0.001387176
1.715833091,0.002871582,0.004522682,0.005702475,0.001420255
1.7143077,0.002984329,0.003347333,0.004964379,0.001409842
1.712782309,0.00310176,0.002932309,0.004782328,0.001456148
1.711256918,0.003107347,0.002906036,0.005234862,0.00149835
1.709731527,0.002938909,0.003391268,0.006549876,0.001341924
1.708206136,0.003142797,0.004924605,0.008597181,0.001336763
1.706680745,0.003174762,0.006573848,0.009127672,0.001350056
1.705155354,0.003341216,0.005852278,0.007272942,0.00157403
1.703629963,0.003520497,0.004124566,0.005818043,0.001702691
1.702104572,0.003418643,0.002953567,0.005120093,0.001690124
1.700579181,0.00339721,0.002473472,0.004542693,0.00146855
1.69905379,0.003340203,0.002071579,0.004461872,0.001330686
1.697528399,0.003309487,0.002190975,0.004820449,0.001373908
1.696003008,0.003374232,0.002917489,0.005968584,0.001397386
1.694477617,0.003436544,0.003506965,0.006149009,0.001388149
1.692952226,0.003515521,0.00316903,0.005435632,0.001455195
1.691426835,0.00355499,0.002350672,0.004700482,0.001576294
1.689901444,0.003818083,0.002117101,0.004400886,0.001563982
1.688376053,0.003884685,0.001778903,0.004512703,0.00160648
1.686850662,0.003746757,0.001636823,0.004434612,0.001553632
1.685325271,0.003867857,0.001595667,0.004438723,0.001549238
1.683799879,0.00405161,0.001723369,0.004780451,0.001663273
1.682274488,0.004208226,0.001969417,0.005033405,0.001910815
1.680749097,0.00431288,0.001888287,0.004977293,0.00197884
1.679223706,0.004652843,0.001897547,0.00513622,0.002049776
1.677698315,0.005077812,0.001830847,0.005267348,0.002180191
1.676172924,0.005102946,0.002073,0.005347641,0.002338279
1.674647533,0.005463455,0.002300543,0.005612919,0.002773195
1.673122142,0.005793617,0.002392561,0.005959654,0.002977725
1.671596751,0.006315243,0.002830909,0.006362018,0.00368171
1.67007136,0.007226877,0.003382678,0.007204693,0.004538951
1.668545969,0.008444187,0.004333789,0.008377539,0.005837788
1.667020578,0.010081931,0.005472854,0.009916707,0.007167942
1.665495187,0.011276661,0.006758044,0.011127786,0.008520325
1.663969796,0.01187659,0.007517063,0.011475175,0.00871902
1.662444405,0.012013888,0.007656377,0.011221261,0.008420812
1.660919014,0.011456415,0.007203427,0.010579683,0.007811744
1.659393623,0.010986831,0.006791153,0.010210682,0.00741766
1.657868232,0.0110302,0.006327066,0.010282314,0.007386263
1.656342841,0.011530094,0.006494862,0.010759319,0.00804513
1.65481745,0.012595065,0.007184042,0.011850305,0.009323318
1.653292059,0.014413159,0.008420261,0.013965462,0.010972588
1.651766668,0.016572061,0.00993556,0.016542554,0.013248387
1.650241277,0.019112462,0.011348887,0.019267691,0.014729734
1.648715886,0.020541662,0.012134724,0.020397212,0.015353825
1.647190495,0.02127194,0.01276734,0.020316462,0.016369918
1.645665103,0.022594951,0.014255157,0.020478196,0.01795281
1.644139712,0.024576979,0.015972425,0.021480139,0.020202253
1.642614321,0.026825474,0.018048792,0.02333582,0.022603222
1.64108893,0.029530339,0.020161922,0.02640367,0.025524741
1.639563539,0.033317667,0.023061657,0.030807074,0.029735171
1.638038148,0.038893274,0.02661172,0.03741694,0.035299163
1.636512757,0.04511096,0.030740846,0.04460844,0.040824237
1.634987366,0.051037888,0.034542427,0.050091652,0.045048718
1.633461975,0.055244205,0.0377755,0.052555809,0.048883923
1.631936584,0.059435475,0.042425292,0.053981877,0.054296738
1.630411193,0.064408094,0.049124825,0.055755112,0.060091971
1.628885802,0.069618169,0.05505952,0.058666282,0.065422398
1.627360411,0.074608061,0.060306814,0.063074412,0.070889707
1.62583502,0.080691266,0.065832197,0.070223364,0.078233537
1.624309629,0.090145513,0.073692694,0.081776193,0.089472007
1.622784238,0.10415004,0.084423113,0.098127745,0.105330287
1.621258847,0.122237643,0.099368246,0.117106065,0.12189727
1.619733456,0.136017364,0.113984043,0.128161514,0.132726749
1.618208065,0.144264554,0.123889458,0.131779425,0.142245767
1.616682674,0.153652426,0.135370125,0.136635776,0.153313145
1.615157283,0.162294147,0.147947348,0.140357992,0.161197137
1.613631892,0.167529382,0.155665593,0.14314343,0.166209038
1.612106501,0.172748659,0.161759115,0.148521316,0.173064421
1.61058111,0.182145788,0.171346855,0.160491975,0.186131496
1.609055719,0.198471046,0.186997124,0.179689716,0.206238675
1.607530327,0.221816944,0.208479626,0.20531897,0.231485454
1.606004936,0.245642005,0.233343077,0.229073781,0.251780449
1.604479545,0.257172596,0.250889471,0.2360025,0.257531787
1.602954154,0.257401153,0.255617487,0.231761459,0.257651542
1.601428763,0.256075791,0.258487696,0.226670507,0.256282715
1.599903372,0.251935746,0.259032529,0.2189823,0.250349424
1.598377981,0.245406142,0.254314012,0.212213096,0.244600032
1.59685259,0.24366929,0.252663821,0.212981535,0.246567716
1.595327199,0.250503489,0.259879481,0.222533206,0.25806177
1.593801808,0.265510683,0.275483577,0.239639543,0.276205296
1.592276417,0.283420443,0.295171143,0.258463653,0.292827828
1.590751026,0.291367605,0.309309338,0.264197309,0.292514136
1.589225635,0.280240123,0.304727049,0.24988947,0.275677731
1.587700244,0.260294953,0.286430616,0.228982694,0.255339401
1.586174853,0.241235844,0.268021625,0.209789439,0.235612128
1.584649462,0.221474863,0.248485278,0.190223687,0.214875564
1.583124071,0.202625405,0.227409986,0.173519196,0.197441003
1.58159868,0.190424301,0.211690826,0.16473366,0.189744004
1.580073289,0.188442221,0.20603814,0.165810919,0.192544738
1.578547898,0.194245627,0.209510452,0.173109483,0.199549056
1.577022507,0.197889151,0.214222888,0.176467448,0.199051718
1.575497116,0.187579041,0.2080508,0.164277257,0.180655435
1.573971725,0.162194968,0.183935827,0.138290898,0.152660051
1.572446334,0.136647111,0.153959235,0.115692976,0.128738257
1.570920943,0.11673026,0.130760971,0.098096866,0.109209635
1.569395552,0.099923082,0.111099368,0.082698251,0.092943624
1.56787016,0.086807001,0.094377558,0.071642507,0.081756735
1.566344769,0.079222571,0.083827941,0.065945938,0.076729048
1.564819378,0.077048769,0.078987133,0.065295884,0.076323644
1.563293987,0.077743186,0.078519531,0.066793456,0.077573696
1.561768596,0.077284923,0.078395002,0.066574919,0.074478279
1.560243205,0.069108008,0.072324109,0.057490573,0.063280452
1.558717814,0.056110124,0.058873241,0.044952488,0.050103119
1.557192423,0.045616666,0.045949088,0.036251957,0.04106678
1.555667032,0.039259182,0.038032841,0.031216939,0.03566132
1.554141641,0.03488542,0.032819412,0.027714418,0.03164289
1.55261625,0.031648237,0.028783767,0.025154911,0.028776726
1.551090859,0.029040273,0.02585155,0.02343514,0.026600374
1.549565468,0.027296132,0.023438769,0.02217671,0.024966145
1.548040077,0.025779733,0.021911674,0.021033965,0.023744002
1.546514686,0.024446218,0.020481365,0.020178608,0.022447251
1.544989295,0.023033046,0.018889108,0.018994875,0.020872607
1.543463904,0.021330156,0.017108043,0.017614693,0.019236997
1.541938513,0.01971348,0.015414933,0.016462808,0.017882033
1.540413122,0.018432201,0.014038789,0.015484605,0.016536096
1.538887731,0.017354766,0.012729698,0.014789806,0.015415608
1.53736234,0.016205343,0.01151722,0.013997219,0.014505878
1.535836949,0.015306279,0.01059347,0.013370058,0.013651438
1.534311558,0.014656424,0.009889906,0.012751052,0.012996909
1.532786167,0.014058709,0.009270137,0.012340362,0.012354762
1.531260776,0.013361212,0.008710559,0.011954891,0.011850164
1.529735384,0.012482398,0.008112948,0.011270288,0.010959824
1.528209993,0.011676904,0.007372012,0.010628277,0.01016607
1.526684602,0.010783917,0.006607281,0.010124986,0.009361865
1.525159211,0.010319622,0.006108847,0.009663286,0.008831737
1.52363382,0.009726568,0.005664735,0.009316654,0.008388539
1.522108429,0.009248332,0.005336167,0.009027718,0.007946206
1.520583038,0.009032116,0.005026961,0.008549469,0.007598378
1.519057647,0.008615136,0.004664496,0.008332934,0.007026089
1.517532256,0.00815738,0.004444514,0.007877237,0.006755559
1.516006865,0.007818902,0.004162802,0.00762218,0.006173952
1.514481474,0.007283694,0.003776266,0.007295931,0.005927266
1.512956083,0.00696735,0.003464295,0.007098674,0.005486289
1.511430692,0.006763273,0.003425548,0.006979539,0.005052097
1.509905301,0.006380713,0.00325711,0.006732262,0.004879604
1.50837991,0.006158341,0.003074026,0.006476071,0.00481338
1.506854519,0.005996282,0.002910379,0.006247075,0.004607416
1.505329128,0.005732724,0.002805519,0.006109592,0.004354389
1.503803737,0.005423702,0.002716764,0.005809475,0.004130765
1.502278346,0.005332316,0.002392904,0.005575445,0.004014026
1.500752955,0.005146323,0.002368631,0.005525869,0.003822913
1.499227564,0.004934014,0.002241111,0.005511187,0.003755952
1.497702173,0.004615299,0.002385361,0.005622248,0.003594809
1.496176782,0.004631922,0.002620013,0.00583023,0.003529066
1.494651391,0.004500164,0.002740213,0.005742812,0.003528869
1.493126,0.004598412,0.002547695,0.005567727,0.00346179
1.491600608,0.004398258,0.002382132,0.005261539,0.003094214
1.490075217,0.004316389,0.00217078,0.005115078,0.003040644
